#gene_id	#GO_term	#Description
default-0_rep_c56290|m.38729	GO:0006241	CTP biosynthetic process
default-0_rep_c56290|m.38729	GO:0006183	GTP biosynthetic process
default-0_rep_c56290|m.38729	GO:0006165	nucleoside diphosphate phosphorylation
default-0_rep_c8366|m.7138	GO:0008152	metabolic process
default-0_rep_c3076|m.2701	GO:0006468	protein phosphorylation
default-0_rep_c108337|m.67172	GO:0007275	multicellular organismal development
default-0_rep_c3607|m.3167	GO:0006810	transport
default-0_rep_c108079|m.67002	GO:0006396	RNA processing
default-0_c23285|m.18018	GO:0016117	carotenoid biosynthetic process
default-0_c23285|m.18018	GO:0055114	oxidation-reduction process
default-0_rep_c45082|m.31240	GO:0006486	protein glycosylation
default-0_c41332|m.28460	GO:0005975	carbohydrate metabolic process
default-0_rep_c34828|m.24827	GO:0006412	translation
default-0_c106183|m.65789	GO:0055114	oxidation-reduction process
default-0_rep_c48967|m.33921	GO:0006412	translation
default-0_rep_c55207|m.37936	GO:0006412	translation
default-0_rep_c37215|m.26127	GO:0006546	glycine catabolic process
default-0_rep_c5876|m.5129	GO:0030001	metal ion transport
default-0_rep_c13192|m.10790	GO:0005985	sucrose metabolic process
default-0_rep_c35354|m.25094	GO:0015979	photosynthesis
default-0_c102409|m.64167	GO:0006468	protein phosphorylation
default-0_c5994|m.5226	GO:0006355	regulation of transcription, DNA-templated
default-0_rep_c62477|m.42629	GO:0015979	photosynthesis
default-0_rep_c71581|m.47793	GO:0006096	glycolytic process
default-0_rep_c40031|m.27753	GO:0055114	oxidation-reduction process
default-0_rep_c1130|m.1002	GO:0006508	proteolysis
default-0_rep_c1130|m.1002	GO:0050790	regulation of catalytic activity
default-0_c24345|m.18753	GO:0006810	transport
default-0_rep_c5676|m.4958	GO:0008152	metabolic process
default-0_c80749|m.54213	GO:0015914	phospholipid transport
default-0_rep_c60323|m.41317	GO:0055114	oxidation-reduction process
default-0_rep_c60323|m.41317	GO:0006979	response to oxidative stress
default-0_rep_c29855|m.22174	GO:0006486	protein glycosylation
default-0_c86781|m.57476	GO:0008152	metabolic process
default-0_rep_c63953|m.43487	GO:0015979	photosynthesis
default-0_c73372|m.49292	GO:0009626	plant-type hypersensitive response
default-0_rep_c80731|m.54205	GO:0008152	metabolic process
default-0_rep_c23224|m.17977	GO:0006486	protein glycosylation
default-0_rep_c58079|m.39895	GO:0005975	carbohydrate metabolic process
default-0_rep_c109543|m.67926	GO:0006412	translation
default-0_rep_c112904|m.69610	GO:0006468	protein phosphorylation
default-0_rep_c54294|m.37275	GO:0051603	proteolysis involved in cellular protein catabolic process
default-0_rep_c54294|m.37275	GO:0006511	ubiquitin-dependent protein catabolic process
default-0_rep_c9976|m.8403	GO:0051603	proteolysis involved in cellular protein catabolic process
default-0_rep_c91480|m.59549	GO:0006887	exocytosis
default-0_c70942|m.47218	GO:0006810	transport
default-0_c70942|m.47218	GO:0016192	vesicle-mediated transport
default-0_rep_c82018|m.54934	GO:0055114	oxidation-reduction process
default-0_c23581|m.18204	GO:0008152	metabolic process
default-0_rep_c63108|m.43008	GO:0006412	translation
default-0_rep_c63915|m.43461	GO:0006412	translation
default-0_rep_c40427|m.27954	GO:0051603	proteolysis involved in cellular protein catabolic process
default-0_rep_c5698|m.4974	GO:0006412	translation
default-0_rep_c60359|m.41342	GO:0055114	oxidation-reduction process
default-0_rep_c4099|m.3605	GO:0006355	regulation of transcription, DNA-templated
default-0_dn_rep_c153|m.183	GO:0009765	photosynthesis, light harvesting
default-0_rep_c55054|m.37811	GO:0019288	isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway
default-0_rep_c55054|m.37811	GO:0050992	dimethylallyl diphosphate biosynthetic process
default-0_rep_c3398|m.2974	GO:0055114	oxidation-reduction process
default-0_c82674|m.55279	GO:0003333	amino acid transmembrane transport
default-0_rep_c57620|m.39588	GO:0006355	regulation of transcription, DNA-templated
default-0_c49255|m.34130	GO:0006468	protein phosphorylation
default-0_rep_c112163|m.69236	GO:0006351	transcription, DNA-templated
default-0_c24389|m.18772	GO:0009058	biosynthetic process
default-0_rep_c71658|m.47866	GO:0008152	metabolic process
default-0_rep_c6075|m.5281	GO:0055114	oxidation-reduction process
default-0_rep_c21931|m.17116	GO:0005985	sucrose metabolic process
default-0_rep_c29247|m.21813	GO:0006418	tRNA aminoacylation for protein translation
default-0_c78691|m.52927	GO:0006415	translational termination
default-0_rep_c29495|m.21959	GO:0015937	coenzyme A biosynthetic process
default-0_c90563|m.59167	GO:0005975	carbohydrate metabolic process
default-0_rep_c18384|m.14561	GO:0015986	ATP synthesis coupled proton transport
default-0_rep_c43693|m.30150	GO:0006412	translation
default-0_rep_c39521|m.27465	GO:0005975	carbohydrate metabolic process
default-0_rep_c2489|m.2192	GO:0006810	transport
default-0_rep_c3385|m.2959	GO:0055114	oxidation-reduction process
default-0_rep_c85445|m.56771	GO:0006527	arginine catabolic process
default-0_rep_c85445|m.56771	GO:0008295	spermidine biosynthetic process
default-0_rep_c49398|m.34230	GO:0006412	translation
default-0_rep_c7099|m.6119	GO:0006412	translation
default-0_rep_c116325|m.71498	GO:0055114	oxidation-reduction process
default-0_rep_c116325|m.71498	GO:0006979	response to oxidative stress
default-0_rep_c100735|m.63437	GO:0006351	transcription, DNA-templated
default-0_rep_c49538|m.34314	GO:0048544	recognition of pollen
default-0_rep_c2872|m.2489	GO:0022904	respiratory electron transport chain
default-0_rep_c2289|m.2002	GO:0006412	translation
default-0_c17537|m.13960	GO:0048268	clathrin coat assembly
default-0_rep_c47326|m.32808	GO:0055114	oxidation-reduction process
default-0_rep_c92360|m.59965	GO:0006412	translation
default-0_rep_c77880|m.52393	GO:0006810	transport
default-0_rep_c28029|m.21072	GO:0015986	ATP synthesis coupled proton transport
default-0_rep_c28029|m.21072	GO:0015992	proton transport
default-0_rep_c28029|m.21072	GO:0046034	ATP metabolic process
default-0_rep_c17130|m.13673	GO:0015074	DNA integration
default-0_c112457|m.69382	GO:0045454	cell redox homeostasis
default-0_c112457|m.69382	GO:0006662	glycerol ether metabolic process
default-0_rep_c65624|m.44482	GO:0015991	ATP hydrolysis coupled proton transport
default-0_rep_c92291|m.59931	GO:0006810	transport
default-0_c102702|m.64270	GO:0006887	exocytosis
default-0_rep_c60802|m.41630	GO:0006450	regulation of translational fidelity
default-0_rep_c53810|m.36954	GO:0006950	response to stress
default-0_rep_c53810|m.36954	GO:0006457	protein folding
default-0_rep_c71736|m.47946	GO:0045454	cell redox homeostasis
default-0_rep_c64778|m.43985	GO:0055114	oxidation-reduction process
default-0_rep_c64778|m.43985	GO:0006979	response to oxidative stress
default-0_rep_c98242|m.62463	GO:0009664	plant-type cell wall organization
default-0_rep_c67081|m.45302	GO:0006486	protein glycosylation
default-0_rep_c6628|m.5744	GO:0030001	metal ion transport
default-0_rep_c34501|m.24651	GO:0006810	transport
default-0_rep_c34501|m.24650	GO:0006810	transport
default-0_rep_c75489|m.50856	GO:0006413	translational initiation
default-0_rep_c1172|m.1042	GO:0006412	translation
default-0_c7599|m.6532	GO:0006099	tricarboxylic acid cycle
default-0_c7599|m.6532	GO:0055114	oxidation-reduction process
default-0_rep_c99672|m.63017	GO:0006886	intracellular protein transport
default-0_rep_c99672|m.63017	GO:0006888	ER to Golgi vesicle-mediated transport
default-0_c23378|m.18080	GO:0006508	proteolysis
default-0_rep_c21607|m.16901	GO:0006412	translation
default-0_c100299|m.63254	GO:0006468	protein phosphorylation
default-0_rep_c15117|m.12198	GO:0055114	oxidation-reduction process
default-0_rep_c40789|m.28186	GO:0055114	oxidation-reduction process
default-0_rep_c107329|m.66493	GO:0006508	proteolysis
default-0_rep_c57405|m.39431	GO:0006096	glycolytic process
default-0_rep_c42507|m.29201	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process
default-0_rep_c42507|m.29201	GO:0006289	nucleotide-excision repair
default-0_c11357|m.9422	GO:0006508	proteolysis
default-0_rep_c59233|m.40612	GO:0055114	oxidation-reduction process
default-0_rep_c59233|m.40611	GO:0009186	deoxyribonucleoside diphosphate metabolic process
default-0_rep_c59233|m.40611	GO:0055114	oxidation-reduction process
default-0_rep_c64474|m.43813	GO:0006412	translation
default-0_c89887|m.58892	GO:0006950	response to stress
default-0_c89887|m.58892	GO:0006457	protein folding
default-0_rep_c27294|m.20643	GO:0019288	isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway
default-0_rep_c27294|m.20643	GO:0050992	dimethylallyl diphosphate biosynthetic process
default-0_dn_rep_c42697|m.29321	GO:0006412	translation
default-0_rep_c51155|m.35324	GO:0008152	metabolic process
default-0_c110678|m.68550	GO:0006468	protein phosphorylation
default-0_dn_rep_c1515|m.1306	GO:0006412	translation
default-0_rep_c111233|m.68829	GO:0005975	carbohydrate metabolic process
default-0_c46556|m.32256	GO:0009058	biosynthetic process
default-0_c46556|m.32256	GO:0008610	lipid biosynthetic process
default-0_rep_c35261|m.25053	GO:0015979	photosynthesis
default-0_rep_c116484|m.71566	GO:0019646	aerobic electron transport chain
default-0_rep_c116484|m.71566	GO:0022904	respiratory electron transport chain
default-0_c8351|m.7128	GO:0006629	lipid metabolic process
default-0_rep_c57097|m.39250	GO:0007017	microtubule-based process
default-0_rep_c43484|m.29975	GO:0000413	protein peptidyl-prolyl isomerization
default-0_rep_c43484|m.29975	GO:0006457	protein folding
default-0_rep_c49314|m.34170	GO:0006869	lipid transport
default-0_rep_c83787|m.55897	GO:0009765	photosynthesis, light harvesting
default-0_c78238|m.52621	GO:0016226	iron-sulfur cluster assembly
default-0_c115911|m.71264	GO:0006433	prolyl-tRNA aminoacylation
default-0_rep_c16817|m.13451	GO:0015977	carbon fixation
default-0_c92013|m.59806	GO:0006468	protein phosphorylation
default-0_rep_c3546|m.3103	GO:0055114	oxidation-reduction process
default-0_rep_c3546|m.3103	GO:0006979	response to oxidative stress
default-0_c114384|m.70466	GO:0008152	metabolic process
default-0_rep_c53770|m.36930	GO:0006412	translation
default-0_rep_c79039|m.53165	GO:0007033	vacuole organization
default-0_rep_c79039|m.53165	GO:0006886	intracellular protein transport
default-0_c77494|m.52146	GO:0055085	transmembrane transport
default-0_c26297|m.20039	GO:0008152	metabolic process
default-0_rep_c27067|m.20514	GO:0006810	transport
default-0_rep_c44709|m.30950	GO:0008152	metabolic process
default-0_rep_c95892|m.61553	GO:0007017	microtubule-based process
default-0_rep_c58934|m.40425	GO:0055114	oxidation-reduction process
default-0_rep_c107981|m.66933	GO:0006568	tryptophan metabolic process
default-0_rep_c107981|m.66933	GO:0008152	metabolic process
default-0_rep_c60041|m.41114	GO:0006412	translation
default-0_rep_c46409|m.32152	GO:0006355	regulation of transcription, DNA-templated
default-0_rep_c57682|m.39628	GO:0015986	ATP synthesis coupled proton transport
default-0_c22572|m.17544	GO:0055114	oxidation-reduction process
default-0_rep_c60789|m.41627	GO:0006869	lipid transport
default-0_rep_c57269|m.39346	GO:0006412	translation
default-0_rep_c78143|m.52560	GO:0006412	translation
default-0_rep_c458|m.492	GO:0008152	metabolic process
default-0_rep_c23818|m.18363	GO:0015986	ATP synthesis coupled proton transport
default-0_rep_c73600|m.49473	GO:0030833	regulation of actin filament polymerization
default-0_rep_c73600|m.49473	GO:0034314	Arp2/3 complex-mediated actin nucleation
default-0_rep_c48894|m.33865	GO:0000398	mRNA splicing, via spliceosome
default-0_c104713|m.65138	GO:0033567	DNA replication, Okazaki fragment processing
default-0_rep_c88098|m.58137	GO:0009664	plant-type cell wall organization
default-0_rep_c113879|m.70154	GO:0006508	proteolysis
default-0_rep_c42636|m.29282	GO:0006412	translation
default-0_c34714|m.24769	GO:0005975	carbohydrate metabolic process
default-0_c36342|m.25626	GO:0006355	regulation of transcription, DNA-templated
default-0_rep_c44844|m.31059	GO:0006886	intracellular protein transport
default-0_rep_c44844|m.31059	GO:0006913	nucleocytoplasmic transport
default-0_rep_c44844|m.31059	GO:0007165	signal transduction
default-0_rep_c44844|m.31059	GO:0015031	protein transport
default-0_rep_c44844|m.31059	GO:0007264	small GTPase mediated signal transduction
default-0_rep_c24854|m.19089	GO:0006412	translation
default-0_c35317|m.25080	GO:0005975	carbohydrate metabolic process
default-0_rep_c55023|m.37788	GO:0045900	negative regulation of translational elongation
default-0_rep_c55023|m.37788	GO:0006614	SRP-dependent cotranslational protein targeting to membrane
default-0_c6391|m.5549	GO:0006508	proteolysis
default-0_rep_c37214|m.26126	GO:0006887	exocytosis
default-0_rep_c81587|m.54706	GO:0006032	chitin catabolic process
default-0_rep_c81587|m.54706	GO:0016998	cell wall macromolecule catabolic process
default-0_c1392|m.1217	GO:0008152	metabolic process
default-0_rep_c68050|m.45767	GO:0006801	superoxide metabolic process
default-0_rep_c68050|m.45767	GO:0055114	oxidation-reduction process
default-0_rep_c65605|m.44474	GO:0006412	translation
default-0_rep_c38842|m.27057	GO:0000105	histidine biosynthetic process
default-0_c83223|m.55561	GO:0006139	nucleobase-containing compound metabolic process
default-0_rep_c76806|m.51710	GO:0006886	intracellular protein transport
default-0_rep_c76806|m.51710	GO:0007264	small GTPase mediated signal transduction
default-0_rep_c82230|m.55038	GO:0006810	transport
default-0_rep_c83678|m.55846	GO:0055114	oxidation-reduction process
default-0_rep_c16389|m.13160	GO:0055114	oxidation-reduction process
default-0_rep_c16389|m.13160	GO:0006979	response to oxidative stress
default-0_rep_c59921|m.41038	GO:0006511	ubiquitin-dependent protein catabolic process
default-0_rep_c88974|m.58507	GO:0009664	plant-type cell wall organization
default-0_rep_c70586|m.46876	GO:0000160	phosphorelay signal transduction system
default-0_c20010|m.15811	GO:0006812	cation transport
default-0_c20010|m.15811	GO:0055085	transmembrane transport
default-0_rep_c19133|m.15120	GO:0008152	metabolic process
default-0_rep_c17755|m.14108	GO:0046836	glycolipid transport
default-0_rep_c55982|m.38522	GO:0007017	microtubule-based process
default-0_rep_c24795|m.19050	GO:0005975	carbohydrate metabolic process
default-0_c46530|m.32233	GO:0006099	tricarboxylic acid cycle
default-0_c46530|m.32233	GO:0015977	carbon fixation
default-0_rep_c50761|m.35081	GO:0006412	translation
default-0_rep_c31672|m.23162	GO:0006468	protein phosphorylation
default-0_rep_c3690|m.3237	GO:0055114	oxidation-reduction process
default-0_c22002|m.17167	GO:0006468	protein phosphorylation
default-0_dn_rep_c42838|m.29433	GO:0006412	translation
default-0_rep_c5420|m.4754	GO:0006412	translation
default-0_rep_c4985|m.4401	GO:0055114	oxidation-reduction process
default-0_rep_c36687|m.25836	GO:0009765	photosynthesis, light harvesting
default-0_rep_c140|m.169	GO:0006869	lipid transport
default-0_rep_c1254|m.1099	GO:0006412	translation
default-0_c25648|m.19639	GO:0006355	regulation of transcription, DNA-templated
default-0_rep_c11972|m.9899	GO:0007165	signal transduction
default-0_rep_c11972|m.9899	GO:0015031	protein transport
default-0_rep_c11972|m.9899	GO:0007264	small GTPase mediated signal transduction
default-0_dn_rep_c1562|m.1345	GO:0042254	ribosome biogenesis
default-0_rep_c57146|m.39281	GO:0015979	photosynthesis
default-0_rep_c7251|m.6257	GO:0015979	photosynthesis
default-0_rep_c114521|m.70544	GO:0055114	oxidation-reduction process
default-0_rep_c51104|m.35292	GO:0005975	carbohydrate metabolic process
