#gene_id	#pathway_name	#pathway_id	#ec_number
default-0_c72758|m.48810	Amino sugar and nucleotide sugar metabolism	00520	5.4.2.10
default-0_c9231|m.7809	Fructose and mannose metabolism	00051	3.1.3.11
default-0_c9231|m.7809	Pentose phosphate pathway	00030	3.1.3.11
default-0_c9231|m.7809	Glycolysis / Gluconeogenesis	00010	3.1.3.11
default-0_c9231|m.7809	Methane metabolism	00680	3.1.3.11
default-0_c9231|m.7809	Carbon fixation in photosynthetic organisms	00710	3.1.3.11
default-0_rep_c63218|m.43079	Starch and sucrose metabolism	00500	3.2.1.39
default-0_rep_c30564|m.22613	Arginine and proline metabolism	00330	4.1.1.19
default-0_rep_c50039|m.34649	Flavonoid biosynthesis	00941	2.3.1.74
default-0_rep_c35742|m.25296	Aminoacyl-tRNA biosynthesis	00970	6.1.1.20
default-0_rep_c10265|m.8623	Arginine and proline metabolism	00330	4.1.1.19
default-0_c103904|m.64748	Glycerophospholipid metabolism	00564	3.1.3.4
default-0_c103904|m.64748	Glycerolipid metabolism	00561	3.1.3.4
default-0_c103904|m.64748	Ether lipid metabolism	00565	3.1.3.4
default-0_c103904|m.64748	Sphingolipid metabolism	00600	3.1.3.4
default-0_rep_c6415|m.5568	Propanoate metabolism	00640	6.2.1.5
default-0_rep_c6415|m.5568	C5-Branched dibasic acid metabolism	00660	6.2.1.5
default-0_rep_c6415|m.5568	Citrate cycle (TCA cycle)	00020	6.2.1.5
default-0_rep_c6415|m.5568	Carbon fixation pathways in prokaryotes	00720	6.2.1.5
default-0_rep_c39043|m.27180	Oxidative phosphorylation	00190	3.6.1.1
default-0_rep_c61788|m.42242	Photosynthesis	00195	3.6.3.14
default-0_rep_c61788|m.42242	Oxidative phosphorylation	00190	3.6.3.14
default-0_rep_c60191|m.41221	Inositol phosphate metabolism	00562	5.5.1.4
default-0_rep_c60191|m.41221	Streptomycin biosynthesis	00521	5.5.1.4
default-0_rep_c18810|m.14901	Cysteine and methionine metabolism	00270	2.1.1.14
default-0_rep_c18810|m.14901	Selenocompound metabolism	00450	2.1.1.14
default-0_rep_c101679|m.63851	Pyruvate metabolism	00620	1.1.1.38
default-0_rep_c75549|m.50901	Carbon fixation pathways in prokaryotes	00720	4.1.1.31
default-0_rep_c75549|m.50901	Pyruvate metabolism	00620	4.1.1.31
default-0_rep_c75549|m.50901	Methane metabolism	00680	4.1.1.31
default-0_rep_c75549|m.50901	Carbon fixation in photosynthetic organisms	00710	4.1.1.31
default-0_rep_c9277|m.7846	Glyoxylate and dicarboxylate metabolism	00630	4.1.1.39
default-0_rep_c9277|m.7846	Carbon fixation in photosynthetic organisms	00710	4.1.1.39
default-0_rep_c63864|m.43441	Drug metabolism - other enzymes	00983	1.1.1.205
default-0_rep_c63864|m.43441	Purine metabolism	00230	1.1.1.205
default-0_rep_c65995|m.44701	Cysteine and methionine metabolism	00270	4.1.1.50
default-0_rep_c65995|m.44701	Arginine and proline metabolism	00330	4.1.1.50
default-0_rep_c10385|m.8711	Oxidative phosphorylation	00190	1.9.3.1
default-0_rep_c64453|m.43802	Pentose phosphate pathway	00030	2.2.1.2
default-0_rep_c86282|m.57213	Valine, leucine and isoleucine biosynthesis	00290	4.2.1.33
default-0_c44405|m.30728	Folate biosynthesis	00790	3.4.19.9
default-0_rep_c49908|m.34572	Inositol phosphate metabolism	00562	3.1.3.25
default-0_rep_c49908|m.34572	Streptomycin biosynthesis	00521	3.1.3.25
default-0_c48123|m.33341	Starch and sucrose metabolism	00500	3.1.1.11
default-0_c48123|m.33341	Pentose and glucuronate interconversions	00040	3.1.1.11
default-0_rep_c77328|m.52050	Oxidative phosphorylation	00190	3.6.1.1
default-0_rep_c71487|m.47699	Valine, leucine and isoleucine biosynthesis	00290	4.2.1.33
default-0_rep_c6262|m.5436	Propanoate metabolism	00640	6.2.1.5
default-0_rep_c6262|m.5436	Carbon fixation pathways in prokaryotes	00720	2.3.3.8
default-0_rep_c6262|m.5436	Carbon fixation pathways in prokaryotes	00720	6.2.1.5
default-0_rep_c6262|m.5436	C5-Branched dibasic acid metabolism	00660	6.2.1.5
default-0_rep_c6262|m.5436	Citrate cycle (TCA cycle)	00020	2.3.3.8
default-0_rep_c6262|m.5436	Citrate cycle (TCA cycle)	00020	6.2.1.5
default-0_rep_c3379|m.2955	Pentose phosphate pathway	00030	2.2.1.2
default-0_rep_c46775|m.32420	Toluene degradation	00623	1.1.1.35
default-0_rep_c46775|m.32420	Butanoate metabolism	00650	5.1.2.3
default-0_rep_c46775|m.32420	Butanoate metabolism	00650	4.2.1.17
default-0_rep_c46775|m.32420	Butanoate metabolism	00650	1.1.1.35
default-0_rep_c46775|m.32420	Limonene and pinene degradation	00903	4.2.1.17
default-0_rep_c46775|m.32420	alpha-Linolenic acid metabolism	00592	4.2.1.17
default-0_rep_c46775|m.32420	Geraniol degradation	00281	4.2.1.17
default-0_rep_c46775|m.32420	Geraniol degradation	00281	1.1.1.35
default-0_rep_c46775|m.32420	Primary bile acid biosynthesis	00120	1.1.1.35
default-0_rep_c46775|m.32420	Propanoate metabolism	00640	4.2.1.17
default-0_rep_c46775|m.32420	Aminobenzoate degradation	00627	4.2.1.17
default-0_rep_c46775|m.32420	Fatty acid elongation	00062	4.2.1.17
default-0_rep_c46775|m.32420	Fatty acid elongation	00062	1.1.1.35
default-0_rep_c46775|m.32420	Caprolactam degradation	00930	4.2.1.17
default-0_rep_c46775|m.32420	Caprolactam degradation	00930	1.1.1.35
default-0_rep_c46775|m.32420	Fatty acid degradation	00071	4.2.1.17
default-0_rep_c46775|m.32420	Fatty acid degradation	00071	1.1.1.35
default-0_rep_c46775|m.32420	Carbon fixation pathways in prokaryotes	00720	4.2.1.17
default-0_rep_c46775|m.32420	Carbon fixation pathways in prokaryotes	00720	1.1.1.35
default-0_rep_c46775|m.32420	Lysine degradation	00310	4.2.1.17
default-0_rep_c46775|m.32420	Lysine degradation	00310	1.1.1.35
default-0_rep_c46775|m.32420	beta-Alanine metabolism	00410	4.2.1.17
default-0_rep_c46775|m.32420	Butanoate metabolism	00650	4.2.1.17
default-0_rep_c46775|m.32420	Butanoate metabolism	00650	1.1.1.35
default-0_rep_c46775|m.32420	Phenylalanine metabolism	00360	4.2.1.17
default-0_rep_c46775|m.32420	Fatty acid degradation	00071	5.1.2.3
default-0_rep_c46775|m.32420	Fatty acid degradation	00071	4.2.1.17
default-0_rep_c46775|m.32420	Fatty acid degradation	00071	1.1.1.35
default-0_rep_c46775|m.32420	Benzoate degradation	00362	4.2.1.17
default-0_rep_c46775|m.32420	Benzoate degradation	00362	1.1.1.35
default-0_rep_c46775|m.32420	Tryptophan metabolism	00380	4.2.1.17
default-0_rep_c46775|m.32420	Tryptophan metabolism	00380	1.1.1.35
default-0_rep_c46775|m.32420	Valine, leucine and isoleucine degradation	00280	4.2.1.17
default-0_rep_c46775|m.32420	Valine, leucine and isoleucine degradation	00280	1.1.1.35
default-0_rep_c29679|m.22072	Aminoacyl-tRNA biosynthesis	00970	6.1.1.9
default-0_rep_c39806|m.27617	Purine metabolism	00230	1.17.4.1
default-0_rep_c39806|m.27617	Glutathione metabolism	00480	1.17.4.1
default-0_rep_c39806|m.27617	Pyrimidine metabolism	00240	1.17.4.1
default-0_rep_c2315|m.2023	Oxidative phosphorylation	00190	3.6.1.1
default-0_rep_c1365|m.1194	Pyruvate metabolism	00620	1.8.1.4
default-0_rep_c1365|m.1194	Propanoate metabolism	00640	1.8.1.4
default-0_rep_c1365|m.1194	Glycolysis / Gluconeogenesis	00010	1.8.1.4
default-0_rep_c1365|m.1194	Glycine, serine and threonine metabolism	00260	1.8.1.4
default-0_rep_c1365|m.1194	Valine, leucine and isoleucine degradation	00280	1.8.1.4
default-0_rep_c1365|m.1194	Citrate cycle (TCA cycle)	00020	1.8.1.4
default-0_rep_c14818|m.11981	Ubiquinone and other terpenoid-quinone biosynthesis	00130	1.6.5.2
default-0_rep_c60567|m.41491	Methane metabolism	00680	4.2.1.11
default-0_rep_c60567|m.41491	Glycolysis / Gluconeogenesis	00010	4.2.1.11
default-0_rep_c19574|m.15463	Amino sugar and nucleotide sugar metabolism	00520	3.2.1.14
default-0_rep_c22258|m.17340	Lipoic acid metabolism	00785	2.8.1.8
default-0_rep_c33512|m.24140	Pyrimidine metabolism	00240	2.7.7.6
default-0_rep_c33512|m.24140	Purine metabolism	00230	2.7.7.6
default-0_rep_c5429|m.4758	Porphyrin and chlorophyll metabolism	00860	1.14.13.81
default-0_rep_c11773|m.9736	Pyrimidine metabolism	00240	2.7.7.6
default-0_rep_c11773|m.9736	Purine metabolism	00230	2.7.7.6
default-0_c59375|m.40687	Starch and sucrose metabolism	00500	3.2.1.39
default-0_rep_c75852|m.51105	Pyrimidine metabolism	00240	2.7.7.7
default-0_rep_c75852|m.51105	Purine metabolism	00230	2.7.7.7
default-0_c74801|m.50381	Tryptophan metabolism	00380	1.2.4.2
default-0_c74801|m.50381	Citrate cycle (TCA cycle)	00020	1.2.4.2
default-0_c74801|m.50381	Lysine degradation	00310	1.2.4.2
default-0_c73110|m.49065	Sulfur metabolism	00920	2.7.7.4
default-0_c73110|m.49065	Selenocompound metabolism	00450	2.7.7.4
default-0_c73110|m.49065	Monobactam biosynthesis	00261	2.7.7.4
default-0_c73110|m.49065	Purine metabolism	00230	2.7.7.4
default-0_c112965|m.69650	Peptidoglycan biosynthesis	00550	2.4.1.227
default-0_rep_c76525|m.51535	Photosynthesis	00195	3.6.3.14
default-0_rep_c76525|m.51535	Oxidative phosphorylation	00190	3.6.3.14
default-0_rep_c42239|m.29038	Photosynthesis	00195	1.10.9.1
default-0_c79798|m.53651	Glycerophospholipid metabolism	00564	3.1.4.4
default-0_c79798|m.53651	Ether lipid metabolism	00565	3.1.4.4
default-0_c17928|m.14237	Pyruvate metabolism	00620	1.2.4.1
default-0_c17928|m.14237	Citrate cycle (TCA cycle)	00020	1.2.4.1
default-0_c17928|m.14237	Glycolysis / Gluconeogenesis	00010	1.2.4.1
default-0_rep_c89458|m.58698	Pentose phosphate pathway	00030	4.1.2.13
default-0_rep_c89458|m.58698	Carbon fixation in photosynthetic organisms	00710	4.1.2.13
default-0_rep_c89458|m.58698	Glycolysis / Gluconeogenesis	00010	4.1.2.13
default-0_rep_c89458|m.58698	Fructose and mannose metabolism	00051	4.1.2.13
default-0_rep_c89458|m.58698	Methane metabolism	00680	4.1.2.13
default-0_rep_c72630|m.48715	Glutathione metabolism	00480	6.3.2.2
default-0_rep_c72630|m.48715	Cysteine and methionine metabolism	00270	6.3.2.2
default-0_rep_c72630|m.48714	Glutathione metabolism	00480	6.3.2.2
default-0_rep_c72630|m.48714	Cysteine and methionine metabolism	00270	6.3.2.2
default-0_c74188|m.49901	Peptidoglycan biosynthesis	00550	2.4.1.227
default-0_c102153|m.64049	Arginine and proline metabolism	00330	1.5.5.2
default-0_rep_c107497|m.66605	Lipoic acid metabolism	00785	2.3.1.181
default-0_rep_c110501|m.68454	Starch and sucrose metabolism	00500	3.1.1.11
default-0_rep_c110501|m.68454	Pentose and glucuronate interconversions	00040	3.1.1.11
default-0_rep_c21846|m.17059	Citrate cycle (TCA cycle)	00020	1.1.1.42
default-0_rep_c21846|m.17059	Carbon fixation pathways in prokaryotes	00720	1.1.1.42
default-0_rep_c21846|m.17059	Glutathione metabolism	00480	1.1.1.42
default-0_rep_c56969|m.39166	Arginine biosynthesis	00220	2.1.3.3
default-0_rep_c48698|m.33721	Glyoxylate and dicarboxylate metabolism	00630	4.1.1.39
default-0_rep_c48698|m.33721	Carbon fixation in photosynthetic organisms	00710	4.1.1.39
default-0_c82851|m.55354	Oxidative phosphorylation	00190	3.6.1.1
default-0_rep_c91267|m.59455	Pyruvate metabolism	00620	4.4.1.5
default-0_rep_c88683|m.58369	Cysteine and methionine metabolism	00270	4.1.1.50
default-0_rep_c88683|m.58369	Arginine and proline metabolism	00330	4.1.1.50
default-0_c105130|m.65322	Glyoxylate and dicarboxylate metabolism	00630	1.1.1.37
default-0_c105130|m.65322	Methane metabolism	00680	1.1.1.37
default-0_c105130|m.65322	Carbon fixation pathways in prokaryotes	00720	1.1.1.37
default-0_c105130|m.65322	Carbon fixation in photosynthetic organisms	00710	1.1.1.37
default-0_c105130|m.65322	Pyruvate metabolism	00620	1.1.1.37
default-0_c105130|m.65322	Cysteine and methionine metabolism	00270	1.1.1.37
default-0_c105130|m.65322	Citrate cycle (TCA cycle)	00020	1.1.1.37
default-0_rep_c60569|m.41493	Starch and sucrose metabolism	00500	3.2.1.28
default-0_rep_c10671|m.8906	Fatty acid elongation	00062	2.3.1.199
default-0_c100910|m.63513	Peptidoglycan biosynthesis	00550	2.7.8.13
default-0_rep_c58033|m.39865	Fructose and mannose metabolism	00051	5.3.1.6
default-0_rep_c58033|m.39865	Pentose phosphate pathway	00030	5.3.1.6
default-0_rep_c58033|m.39865	Carbon fixation in photosynthetic organisms	00710	5.3.1.6
default-0_c51201|m.35352	Glycolysis / Gluconeogenesis	00010	2.7.1.1
default-0_c51201|m.35352	Fructose and mannose metabolism	00051	2.7.1.1
default-0_c51201|m.35352	Amino sugar and nucleotide sugar metabolism	00520	2.7.1.1
default-0_c51201|m.35352	Butirosin and neomycin biosynthesis	00524	2.7.1.1
default-0_c51201|m.35352	Streptomycin biosynthesis	00521	2.7.1.1
default-0_c51201|m.35352	Galactose metabolism	00052	2.7.1.1
default-0_c51201|m.35352	Starch and sucrose metabolism	00500	2.7.1.1
default-0_rep_c3324|m.2915	Cysteine and methionine metabolism	00270	2.1.1.14
default-0_rep_c3324|m.2915	Selenocompound metabolism	00450	2.1.1.14
default-0_rep_c56689|m.38974	Pyrimidine metabolism	00240	2.7.7.6
default-0_rep_c56689|m.38974	Purine metabolism	00230	2.7.7.6
default-0_rep_c8387|m.7156	Glutathione metabolism	00480	1.11.1.15
default-0_rep_c43208|m.29742	Ubiquinone and other terpenoid-quinone biosynthesis	00130	1.6.5.2
default-0_rep_c105982|m.65698	Purine metabolism	00230	3.5.3.26
default-0_rep_c62934|m.42911	Amino sugar and nucleotide sugar metabolism	00520	3.2.1.14
default-0_rep_c82143|m.55001	Photosynthesis	00195	3.6.3.14
default-0_rep_c82143|m.55001	Oxidative phosphorylation	00190	3.6.3.14
default-0_rep_c5737|m.5001	Arginine and proline metabolism	00330	4.1.1.19
default-0_rep_c44033|m.30429	Sphingolipid metabolism	00600	3.5.1.23
default-0_rep_c21796|m.17027	Cyanoamino acid metabolism	00460	2.1.2.1
default-0_rep_c21796|m.17027	Glyoxylate and dicarboxylate metabolism	00630	2.1.2.1
default-0_rep_c21796|m.17027	Glycine, serine and threonine metabolism	00260	2.1.2.1
default-0_rep_c21796|m.17027	Methane metabolism	00680	2.1.2.1
default-0_rep_c21796|m.17027	One carbon pool by folate	00670	2.1.2.1
default-0_rep_c3467|m.3033	Pyrimidine metabolism	00240	2.7.7.7
default-0_rep_c3467|m.3033	Purine metabolism	00230	2.7.7.7
default-0_rep_c50254|m.34761	Carbon fixation in photosynthetic organisms	00710	2.7.2.3
default-0_rep_c50254|m.34761	Glycolysis / Gluconeogenesis	00010	2.7.2.3
default-0_rep_c5086|m.4485	Arginine and proline metabolism	00330	1.5.1.2
default-0_dn_rep_c1303|m.1143	Glycolysis / Gluconeogenesis	00010	1.2.1.12
default-0_dn_rep_c1303|m.1143	Carbon fixation in photosynthetic organisms	00710	1.2.1.12
default-0_rep_c107854|m.66855	Phenylpropanoid biosynthesis	00940	1.11.1.7
default-0_rep_c61972|m.42344	Starch and sucrose metabolism	00500	3.2.1.39
default-0_rep_c55420|m.38098	Amino sugar and nucleotide sugar metabolism	00520	3.2.1.14
default-0_rep_c84139|m.56089	Glyoxylate and dicarboxylate metabolism	00630	4.1.1.39
default-0_rep_c84139|m.56089	Carbon fixation in photosynthetic organisms	00710	4.1.1.39
default-0_rep_c108303|m.67146	Amino sugar and nucleotide sugar metabolism	00520	5.3.1.8
default-0_rep_c108303|m.67146	Fructose and mannose metabolism	00051	5.3.1.8
default-0_rep_c40199|m.27837	Cysteine and methionine metabolism	00270	2.1.1.14
default-0_rep_c40199|m.27837	Selenocompound metabolism	00450	2.1.1.14
default-0_rep_c80394|m.54022	Cysteine and methionine metabolism	00270	2.5.1.6
default-0_rep_c80394|m.54023	Cysteine and methionine metabolism	00270	2.5.1.6
default-0_rep_c55396|m.38079	Purine metabolism	00230	3.5.4.10
default-0_rep_c55396|m.38079	Purine metabolism	00230	2.1.2.3
default-0_rep_c55396|m.38079	One carbon pool by folate	00670	2.1.2.3
default-0_rep_c61540|m.42075	Photosynthesis	00195	3.6.3.14
default-0_rep_c61540|m.42075	Oxidative phosphorylation	00190	3.6.3.14
default-0_rep_c15224|m.12277	Riboflavin metabolism	00740	2.7.1.26
default-0_c26613|m.20263	Phenylpropanoid biosynthesis	00940	1.11.1.7
default-0_rep_c34112|m.24459	Pyrimidine metabolism	00240	2.7.7.6
default-0_rep_c34112|m.24459	Purine metabolism	00230	2.7.7.6
default-0_rep_c47574|m.32974	Lipoic acid metabolism	00785	2.3.1.181
default-0_rep_c48794|m.33788	Starch and sucrose metabolism	00500	3.1.1.11
default-0_rep_c48794|m.33788	Pentose and glucuronate interconversions	00040	3.1.1.11
default-0_rep_c81826|m.54827	Other types of O-glycan biosynthesis	00514	2.4.1.221
default-0_rep_c43060|m.29631	Cysteine and methionine metabolism	00270	2.1.1.14
default-0_rep_c43060|m.29631	Selenocompound metabolism	00450	2.1.1.14
default-0_rep_c48537|m.33612	Starch and sucrose metabolism	00500	3.1.1.11
default-0_rep_c48537|m.33612	Pentose and glucuronate interconversions	00040	3.1.1.11
default-0_rep_c13283|m.10853	Cysteine and methionine metabolism	00270	2.1.1.14
default-0_rep_c13283|m.10853	Selenocompound metabolism	00450	2.1.1.14
default-0_c107955|m.66925	Phenylpropanoid biosynthesis	00940	1.11.1.7
default-0_c9367|m.7920	Lysine biosynthesis	00300	1.17.1.8
default-0_c9367|m.7920	Monobactam biosynthesis	00261	1.17.1.8
default-0_rep_c5296|m.4658	Porphyrin and chlorophyll metabolism	00860	1.2.1.70
default-0_c35317|m.25080	Glycosphingolipid biosynthesis - ganglio series	00604	3.2.1.52
default-0_c35317|m.25080	Amino sugar and nucleotide sugar metabolism	00520	3.2.1.52
default-0_c35317|m.25080	Other glycan degradation	00511	3.2.1.52
default-0_c35317|m.25080	Glycosphingolipid biosynthesis - globo series	00603	3.2.1.52
default-0_c35317|m.25080	Various types of N-glycan biosynthesis	00513	3.2.1.52
default-0_c35317|m.25080	Glycosaminoglycan degradation	00531	3.2.1.52
default-0_c47527|m.32940	Arginine and proline metabolism	00330	4.1.1.19
default-0_rep_c17457|m.13908	Purine metabolism	00230	2.7.4.6
default-0_rep_c17457|m.13908	Pyrimidine metabolism	00240	2.7.4.6
default-0_rep_c12691|m.10427	Cysteine and methionine metabolism	00270	2.1.1.14
default-0_rep_c12691|m.10427	Selenocompound metabolism	00450	2.1.1.14
default-0_rep_c102124|m.64040	Oxidative phosphorylation	00190	3.6.1.1
default-0_rep_c103386|m.64538	Ubiquinone and other terpenoid-quinone biosynthesis	00130	2.1.1.295
default-0_rep_c66077|m.44739	Pentose phosphate pathway	00030	2.2.1.2
default-0_rep_c83883|m.55953	Porphyrin and chlorophyll metabolism	00860	4.1.1.37
default-0_rep_c115744|m.71185	Phenylalanine, tyrosine and tryptophan biosynthesis	00400	2.7.1.71
default-0_c4525|m.4004	Glycine, serine and threonine metabolism	00260	1.4.4.2
default-0_rep_c51164|m.35329	Vitamin B6 metabolism	00750	4.3.3.6
default-0_rep_c44493|m.30797	Various types of N-glycan biosynthesis	00513	2.4.99.18
default-0_rep_c44493|m.30797	N-Glycan biosynthesis	00510	2.4.99.18
default-0_c26884|m.20425	beta-Alanine metabolism	00410	6.3.2.1
default-0_c26884|m.20425	Pantothenate and CoA biosynthesis	00770	6.3.2.1
default-0_rep_c76043|m.51215	Photosynthesis	00195	3.6.3.14
default-0_rep_c76043|m.51215	Oxidative phosphorylation	00190	3.6.3.14
default-0_c13773|m.11237	Lysine degradation	00310	2.1.1.43
default-0_rep_c47949|m.33218	Pentose phosphate pathway	00030	4.1.2.13
default-0_rep_c47949|m.33218	Carbon fixation in photosynthetic organisms	00710	4.1.2.13
default-0_rep_c47949|m.33218	Glycolysis / Gluconeogenesis	00010	4.1.2.13
default-0_rep_c47949|m.33218	Fructose and mannose metabolism	00051	4.1.2.13
default-0_rep_c47949|m.33218	Methane metabolism	00680	4.1.2.13
default-0_c75691|m.50996	Terpenoid backbone biosynthesis	00900	2.2.1.7
default-0_c75691|m.50996	Thiamine metabolism	00730	2.2.1.7
default-0_rep_c62841|m.42859	Terpenoid backbone biosynthesis	00900	1.17.1.2
default-0_rep_c49829|m.34507	Purine metabolism	00230	3.1.3.5
default-0_rep_c49829|m.34507	Nicotinate and nicotinamide metabolism	00760	3.1.3.5
default-0_rep_c49829|m.34507	Pyrimidine metabolism	00240	3.1.3.5
default-0_rep_c34067|m.24434	Pyrimidine metabolism	00240	2.7.7.7
default-0_rep_c34067|m.24434	Purine metabolism	00230	2.7.7.7
default-0_c20440|m.16138	Galactose metabolism	00052	5.3.1.26
default-0_rep_c113829|m.70119	Propanoate metabolism	00640	6.2.1.5
