#gene_id	#GO_term	#Description
default-0_rep_c55255|m.37973	GO:0033177	proton-transporting two-sector ATPase complex, proton-transporting domain
default-0_dn_rep_c60186|m.41219	GO:0005840	ribosome
default-0_dn_rep_c60186|m.41219	GO:0005622	intracellular
default-0_rep_c62427|m.42600	GO:0005840	ribosome
default-0_rep_c64222|m.43664	GO:0005840	ribosome
default-0_c10822|m.9037	GO:0016021	integral component of membrane
default-0_rep_c60161|m.41197	GO:0005840	ribosome
default-0_rep_c60161|m.41197	GO:0015934	large ribosomal subunit
default-0_rep_c60161|m.41197	GO:0005622	intracellular
default-0_rep_c45697|m.31685	GO:0000276	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)
default-0_c88984|m.58512	GO:0016021	integral component of membrane
default-0_rep_c66061|m.44728	GO:0005634	nucleus
default-0_rep_c66061|m.44728	GO:0000786	nucleosome
default-0_rep_c66775|m.45147	GO:0005634	nucleus
default-0_rep_c66775|m.45147	GO:0000786	nucleosome
default-0_rep_c7404|m.6371	GO:0016020	membrane
default-0_rep_c94666|m.60995	GO:0016020	membrane
default-0_c72303|m.48427	GO:0005739	mitochondrion
default-0_rep_c10862|m.9066	GO:0005840	ribosome
default-0_rep_c10862|m.9066	GO:0005622	intracellular
default-0_c9866|m.8301	GO:0005634	nucleus
default-0_c5888|m.5139	GO:0016021	integral component of membrane
default-0_rep_c89667|m.58794	GO:0016020	membrane
default-0_rep_c13921|m.11359	GO:0005840	ribosome
default-0_rep_c13921|m.11359	GO:0005622	intracellular
default-0_rep_c40724|m.28135	GO:0005840	ribosome
default-0_rep_c73911|m.49709	GO:0005634	nucleus
default-0_rep_c81845|m.54837	GO:0005840	ribosome
default-0_rep_c81845|m.54837	GO:0005622	intracellular
default-0_c99656|m.63008	GO:0031011	Ino80 complex
default-0_rep_c2903|m.2528	GO:0005634	nucleus
default-0_dn_rep_c69443|m.46362	GO:0005634	nucleus
default-0_dn_rep_c69443|m.46362	GO:0000786	nucleosome
default-0_rep_c70280|m.46734	GO:0005634	nucleus
default-0_rep_c70280|m.46734	GO:0000786	nucleosome
default-0_rep_c2305|m.2014	GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)
default-0_rep_c53292|m.36622	GO:0005840	ribosome
default-0_rep_c53292|m.36622	GO:0015934	large ribosomal subunit
default-0_rep_c53292|m.36622	GO:0005622	intracellular
default-0_rep_c88059|m.58127	GO:0005840	ribosome
default-0_rep_c88059|m.58127	GO:0005622	intracellular
default-0_rep_c54840|m.37655	GO:0005840	ribosome
default-0_rep_c54840|m.37655	GO:0005622	intracellular
default-0_rep_c94945|m.61113	GO:0016021	integral component of membrane
default-0_rep_c63109|m.43009	GO:0015629	actin cytoskeleton
default-0_rep_c63109|m.43009	GO:0005622	intracellular
default-0_rep_c61090|m.41789	GO:0005840	ribosome
default-0_rep_c61090|m.41789	GO:0005622	intracellular
default-0_rep_c65666|m.44513	GO:0005840	ribosome
default-0_rep_c65666|m.44513	GO:0005622	intracellular
default-0_rep_c56020|m.38551	GO:0015934	large ribosomal subunit
default-0_rep_c56020|m.38551	GO:0005840	ribosome
default-0_rep_c64928|m.44078	GO:0019898	extrinsic component of membrane
default-0_rep_c64928|m.44078	GO:0009654	photosystem II oxygen evolving complex
default-0_rep_c64928|m.44078	GO:0009523	photosystem II
default-0_c109836|m.68103	GO:0016021	integral component of membrane
default-0_c32345|m.23531	GO:0005634	nucleus
default-0_rep_c46969|m.32555	GO:0016020	membrane
default-0_c103428|m.64554	GO:0016021	integral component of membrane
default-0_c29130|m.21725	GO:0005634	nucleus
default-0_rep_c43330|m.29845	GO:0005840	ribosome
default-0_rep_c43330|m.29845	GO:0005622	intracellular
default-0_rep_c10885|m.9084	GO:0015935	small ribosomal subunit
default-0_rep_c10885|m.9084	GO:0005840	ribosome
default-0_rep_c69817|m.46554	GO:0009523	photosystem II
default-0_rep_c69817|m.46554	GO:0009507	chloroplast
default-0_c87574|m.57907	GO:0005622	intracellular
default-0_rep_c18156|m.14405	GO:0005622	intracellular
default-0_c94139|m.60740	GO:0016020	membrane
default-0_c17969|m.14278	GO:0016020	membrane
default-0_c94139|m.60742	GO:0016020	membrane
default-0_rep_c64210|m.43657	GO:0000786	nucleosome
default-0_rep_c61686|m.42169	GO:0005840	ribosome
default-0_rep_c61686|m.42169	GO:0015934	large ribosomal subunit
default-0_rep_c61686|m.42169	GO:0005622	intracellular
default-0_c1432|m.1245	GO:0005737	cytoplasm
default-0_rep_c39528|m.27469	GO:0016021	integral component of membrane
default-0_rep_c92368|m.59971	GO:0005840	ribosome
default-0_rep_c92368|m.59971	GO:0005622	intracellular
default-0_rep_c18678|m.14790	GO:0005840	ribosome
default-0_rep_c18678|m.14790	GO:0005622	intracellular
default-0_rep_c28313|m.21240	GO:0005742	mitochondrial outer membrane translocase complex
default-0_rep_c76131|m.51271	GO:0016020	membrane
default-0_rep_c32359|m.23535	GO:0000015	phosphopyruvate hydratase complex
default-0_rep_c65664|m.44512	GO:0005874	microtubule
default-0_c110602|m.68506	GO:0016021	integral component of membrane
default-0_rep_c2998|m.2627	GO:0005840	ribosome
default-0_rep_c2998|m.2627	GO:0005622	intracellular
default-0_rep_c46885|m.32497	GO:0005622	intracellular
default-0_c83027|m.55456	GO:0016021	integral component of membrane
default-0_rep_c35780|m.25319	GO:0016020	membrane
default-0_rep_c14691|m.11902	GO:0016020	membrane
default-0_rep_c2200|m.1914	GO:0005840	ribosome
default-0_dn_rep_c2928|m.2553	GO:0016020	membrane
default-0_rep_c42321|m.29093	GO:0016020	membrane
default-0_rep_c35772|m.25312	GO:0016020	membrane
default-0_dn_rep_c1102|m.980	GO:0005634	nucleus
default-0_dn_rep_c1102|m.980	GO:0000786	nucleosome
default-0_rep_c90953|m.59323	GO:0016020	membrane
default-0_rep_c90953|m.59323	GO:0005622	intracellular
default-0_rep_c66278|m.44858	GO:0005840	ribosome
default-0_rep_c8560|m.7284	GO:0016020	membrane
default-0_rep_c8560|m.7284	GO:0005622	intracellular
default-0_rep_c78613|m.52887	GO:0016020	membrane
default-0_c9203|m.7781	GO:0005622	intracellular
default-0_rep_c5714|m.4983	GO:0005739	mitochondrion
default-0_rep_c84617|m.56339	GO:0005840	ribosome
default-0_rep_c84617|m.56339	GO:0005622	intracellular
default-0_c94628|m.60981	GO:0005622	intracellular
default-0_dn_rep_c1609|m.1383	GO:0016020	membrane
default-0_rep_c5205|m.4585	GO:0005739	mitochondrion
default-0_dn_rep_c3482|m.3047	GO:0016020	membrane
default-0_rep_c71867|m.48064	GO:0016020	membrane
default-0_rep_c86178|m.57158	GO:0016020	membrane
default-0_rep_c15377|m.12393	GO:0016020	membrane
default-0_rep_c43915|m.30332	GO:0005840	ribosome
default-0_rep_c43915|m.30332	GO:0005622	intracellular
default-0_c6627|m.5743	GO:0016021	integral component of membrane
default-0_c6627|m.5743	GO:0016020	membrane
default-0_rep_c67539|m.45531	GO:0005840	ribosome
default-0_rep_c54183|m.37205	GO:0000786	nucleosome
default-0_rep_c46188|m.32012	GO:0005634	nucleus
default-0_rep_c6733|m.5833	GO:0016021	integral component of membrane
default-0_c73211|m.49159	GO:0016020	membrane
default-0_rep_c16933|m.13543	GO:0005622	intracellular
default-0_rep_c104347|m.64962	GO:0009522	photosystem I
default-0_c21523|m.16855	GO:0005634	nucleus
default-0_rep_c114218|m.70369	GO:0005739	mitochondrion
default-0_rep_c57037|m.39212	GO:0016020	membrane
default-0_dn_rep_c57765|m.39683	GO:0005840	ribosome
default-0_dn_rep_c57765|m.39683	GO:0005622	intracellular
default-0_rep_c6712|m.5809	GO:0016020	membrane
default-0_rep_c6712|m.5809	GO:0005622	intracellular
default-0_rep_c80736|m.54208	GO:0016020	membrane
default-0_rep_c111531|m.68954	GO:0005874	microtubule
default-0_rep_c9114|m.7707	GO:0005839	proteasome core complex
default-0_rep_c9114|m.7707	GO:0019773	proteasome core complex, alpha-subunit complex
default-0_c39873|m.27657	GO:0016021	integral component of membrane
default-0_rep_c40494|m.27994	GO:0016020	membrane
default-0_rep_c40494|m.27994	GO:0005622	intracellular
default-0_rep_c80085|m.53838	GO:0016021	integral component of membrane
default-0_rep_c59855|m.40986	GO:0005840	ribosome
default-0_rep_c59855|m.40986	GO:0005622	intracellular
default-0_rep_c66029|m.44713	GO:0005634	nucleus
default-0_rep_c66029|m.44713	GO:0000786	nucleosome
default-0_c71284|m.47514	GO:0016020	membrane
default-0_c71284|m.47515	GO:0016020	membrane
default-0_c91534|m.59575	GO:0005871	kinesin complex
default-0_rep_c1181|m.1049	GO:0000159	protein phosphatase type 2A complex
default-0_rep_c73670|m.49530	GO:0005737	cytoplasm
default-0_rep_c20087|m.15872	GO:0005643	nuclear pore
default-0_c114437|m.70497	GO:0016021	integral component of membrane
default-0_rep_c30436|m.22528	GO:0015934	large ribosomal subunit
default-0_rep_c30436|m.22528	GO:0005840	ribosome
default-0_rep_c204|m.242	GO:0005853	eukaryotic translation elongation factor 1 complex
default-0_c38891|m.27077	GO:0005794	Golgi apparatus
default-0_rep_c6003|m.5233	GO:0009579	thylakoid
default-0_rep_c6003|m.5233	GO:0016021	integral component of membrane
default-0_rep_c6003|m.5233	GO:0009522	photosystem I
default-0_rep_c17178|m.13707	GO:0005840	ribosome
default-0_rep_c1740|m.1500	GO:0005634	nucleus
default-0_rep_c58205|m.39984	GO:0016020	membrane
default-0_rep_c6654|m.5764	GO:0016021	integral component of membrane
default-0_rep_c5192|m.4576	GO:0005840	ribosome
default-0_rep_c5192|m.4576	GO:0005622	intracellular
default-0_rep_c4779|m.4221	GO:0005840	ribosome
default-0_rep_c4779|m.4221	GO:0005622	intracellular
default-0_rep_c39549|m.27483	GO:0016020	membrane
default-0_rep_c4566|m.4040	GO:0005840	ribosome
default-0_rep_c4566|m.4040	GO:0005622	intracellular
default-0_c30489|m.22567	GO:0000151	ubiquitin ligase complex
default-0_rep_c65762|m.44569	GO:0005840	ribosome
default-0_rep_c64079|m.43567	GO:0005840	ribosome
default-0_rep_c64079|m.43567	GO:0005622	intracellular
default-0_rep_c84679|m.56373	GO:0016021	integral component of membrane
default-0_rep_c58207|m.39987	GO:0005840	ribosome
default-0_rep_c59965|m.41069	GO:0016021	integral component of membrane
default-0_rep_c59965|m.41069	GO:0008250	oligosaccharyltransferase complex
default-0_rep_c8757|m.7437	GO:0015934	large ribosomal subunit
default-0_rep_c8757|m.7437	GO:0005840	ribosome
default-0_rep_c47226|m.32731	GO:0005741	mitochondrial outer membrane
default-0_rep_c47226|m.32730	GO:0005741	mitochondrial outer membrane
default-0_rep_c4008|m.3523	GO:0005634	nucleus
default-0_rep_c4587|m.4060	GO:0005634	nucleus
default-0_c15604|m.12573	GO:0016020	membrane
default-0_rep_c105550|m.65502	GO:0005840	ribosome
default-0_rep_c105550|m.65502	GO:0005622	intracellular
default-0_rep_c7401|m.6369	GO:0016020	membrane
default-0_rep_c7401|m.6369	GO:0005622	intracellular
default-0_rep_c45811|m.31760	GO:0016272	prefoldin complex
default-0_rep_c4701|m.4160	GO:0005840	ribosome
default-0_rep_c4701|m.4160	GO:0005622	intracellular
default-0_rep_c67709|m.45613	GO:0016020	membrane
default-0_rep_c69694|m.46489	GO:0005840	ribosome
default-0_rep_c69694|m.46489	GO:0005622	intracellular
default-0_rep_c25766|m.19714	GO:0005840	ribosome
default-0_rep_c25766|m.19714	GO:0005622	intracellular
default-0_rep_c37737|m.26423	GO:0016020	membrane
default-0_rep_c42744|m.29357	GO:0005840	ribosome
default-0_rep_c42744|m.29357	GO:0005622	intracellular
default-0_rep_c64463|m.43806	GO:0005840	ribosome
default-0_rep_c95324|m.61300	GO:0005840	ribosome
default-0_rep_c95324|m.61300	GO:0005622	intracellular
default-0_rep_c51351|m.35425	GO:0005840	ribosome
default-0_rep_c51351|m.35425	GO:0005622	intracellular
default-0_rep_c85577|m.56840	GO:0005874	microtubule
default-0_c15948|m.12835	GO:0016021	integral component of membrane
default-0_rep_c71390|m.47610	GO:0016020	membrane
default-0_c49121|m.34042	GO:0005634	nucleus
default-0_rep_c2623|m.2306	GO:0005634	nucleus
default-0_rep_c31924|m.23292	GO:0005840	ribosome
default-0_rep_c31924|m.23292	GO:0005622	intracellular
default-0_rep_c66399|m.44935	GO:0005874	microtubule
default-0_rep_c51195|m.35347	GO:0005743	mitochondrial inner membrane
default-0_rep_c51195|m.35347	GO:0005751	mitochondrial respiratory chain complex IV
default-0_rep_c57597|m.39566	GO:0016020	membrane
default-0_rep_c5338|m.4686	GO:0005622	intracellular
default-0_rep_c5338|m.4686	GO:0005840	ribosome
default-0_rep_c39677|m.27540	GO:0005622	intracellular
default-0_rep_c39677|m.27540	GO:0005840	ribosome
default-0_rep_c42866|m.29468	GO:0005789	endoplasmic reticulum membrane
default-0_rep_c57745|m.39665	GO:0005622	intracellular
default-0_rep_c57745|m.39665	GO:0005840	ribosome
default-0_rep_c26339|m.20064	GO:0005840	ribosome
default-0_rep_c26339|m.20064	GO:0005622	intracellular
default-0_rep_c108049|m.66984	GO:0005737	cytoplasm
default-0_c43064|m.29633	GO:0005634	nucleus
default-0_rep_c52800|m.36278	GO:0005634	nucleus
default-0_rep_c76794|m.51699	GO:0016020	membrane
default-0_rep_c71435|m.47654	GO:0016020	membrane
default-0_rep_c44790|m.31017	GO:0000786	nucleosome
default-0_rep_c26268|m.20022	GO:0016272	prefoldin complex
default-0_c87223|m.57717	GO:0016020	membrane
default-0_rep_c21629|m.16917	GO:0016020	membrane
default-0_rep_c110841|m.68637	GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)
default-0_rep_c63656|m.43325	GO:0005840	ribosome
default-0_rep_c63656|m.43324	GO:0005840	ribosome
default-0_rep_c68608|m.46023	GO:0005634	nucleus
default-0_rep_c68608|m.46023	GO:0000786	nucleosome
default-0_rep_c111525|m.68952	GO:0005618	cell wall
default-0_rep_c54668|m.37530	GO:0005840	ribosome
default-0_c19208|m.15183	GO:0048500	signal recognition particle
default-0_rep_c102167|m.64055	GO:0016021	integral component of membrane
default-0_rep_c5963|m.5203	GO:0005840	ribosome
default-0_rep_c5963|m.5203	GO:0005622	intracellular
default-0_rep_c57646|m.39604	GO:0005634	nucleus
default-0_c50344|m.34819	GO:0005681	spliceosomal complex
default-0_c14633|m.11861	GO:0005783	endoplasmic reticulum
default-0_rep_c69605|m.46445	GO:0016020	membrane
default-0_rep_c21797|m.17028	GO:0016020	membrane
default-0_rep_c67810|m.45649	GO:0005840	ribosome
default-0_c33391|m.24087	GO:0016021	integral component of membrane
default-0_rep_c42869|m.29470	GO:0005874	microtubule
default-0_rep_c73747|m.49585	GO:0005839	proteasome core complex
default-0_rep_c60344|m.41328	GO:0005737	cytoplasm
default-0_rep_c55381|m.38070	GO:0005840	ribosome
default-0_rep_c100396|m.63301	GO:0000123	histone acetyltransferase complex
default-0_rep_c44957|m.31151	GO:0005840	ribosome
default-0_rep_c44957|m.31151	GO:0005622	intracellular
default-0_c73749|m.49587	GO:0005739	mitochondrion
default-0_rep_c18872|m.14944	GO:0005576	extracellular region
default-0_dn_rep_c100415|m.63310	GO:0016020	membrane
default-0_rep_c63553|m.43279	GO:0015935	small ribosomal subunit
default-0_rep_c63553|m.43279	GO:0005622	intracellular
default-0_rep_c322|m.358	GO:0005840	ribosome
default-0_rep_c322|m.358	GO:0005622	intracellular
default-0_rep_c72049|m.48211	GO:0005737	cytoplasm
default-0_rep_c72049|m.48211	GO:0005622	intracellular
default-0_c28556|m.21390	GO:0008540	proteasome regulatory particle, base subcomplex
default-0_rep_c4074|m.3585	GO:0005743	mitochondrial inner membrane
default-0_rep_c16137|m.12979	GO:0000786	nucleosome
default-0_rep_c113718|m.70047	GO:0005885	Arp2/3 protein complex
default-0_rep_c113718|m.70047	GO:0015629	actin cytoskeleton
default-0_rep_c11133|m.9272	GO:0015935	small ribosomal subunit
default-0_rep_c11133|m.9272	GO:0005840	ribosome
default-0_rep_c11133|m.9272	GO:0005622	intracellular
default-0_rep_c105690|m.65543	GO:0016021	integral component of membrane
default-0_rep_c32204|m.23444	GO:0033180	proton-transporting V-type ATPase, V1 domain
default-0_rep_c116039|m.71329	GO:0005840	ribosome
default-0_rep_c116039|m.71329	GO:0005622	intracellular
default-0_rep_c65740|m.44549	GO:0016020	membrane
default-0_rep_c65740|m.44549	GO:0009522	photosystem I
default-0_rep_c81518|m.54662	GO:0016021	integral component of membrane
default-0_rep_c81518|m.54662	GO:0005783	endoplasmic reticulum
default-0_rep_c13022|m.10665	GO:0005840	ribosome
default-0_rep_c13022|m.10665	GO:0005622	intracellular
default-0_rep_c5195|m.4578	GO:0005840	ribosome
default-0_rep_c5195|m.4578	GO:0005622	intracellular
default-0_c2233|m.1946	GO:0009507	chloroplast
default-0_rep_c36438|m.25688	GO:0019898	extrinsic component of membrane
default-0_rep_c36438|m.25688	GO:0009654	photosystem II oxygen evolving complex
default-0_rep_c36438|m.25688	GO:0009523	photosystem II
default-0_c16987|m.13570	GO:0005737	cytoplasm
default-0_rep_c57688|m.39630	GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)
default-0_c71967|m.48146	GO:0005622	intracellular
default-0_rep_c53337|m.36650	GO:0005840	ribosome
default-0_rep_c6710|m.5807	GO:0015935	small ribosomal subunit
default-0_rep_c57766|m.39684	GO:0005839	proteasome core complex
default-0_rep_c96954|m.62001	GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)
default-0_rep_c96954|m.62001	GO:0033178	proton-transporting two-sector ATPase complex, catalytic domain
default-0_rep_c51444|m.35490	GO:0005634	nucleus
default-0_rep_c66108|m.44755	GO:0005840	ribosome
default-0_rep_c66108|m.44755	GO:0005622	intracellular
default-0_rep_c91692|m.59649	GO:0005618	cell wall
default-0_rep_c63328|m.43148	GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)
default-0_rep_c28726|m.21469	GO:0016020	membrane
default-0_rep_c75939|m.51154	GO:0005634	nucleus
default-0_rep_c44998|m.31181	GO:0016020	membrane
default-0_c78717|m.52942	GO:0009331	glycerol-3-phosphate dehydrogenase complex
default-0_rep_c57254|m.39336	GO:0016020	membrane
default-0_c109755|m.68052	GO:0005618	cell wall
default-0_rep_c2685|m.2365	GO:0016021	integral component of membrane
default-0_rep_c2685|m.2365	GO:0008250	oligosaccharyltransferase complex
default-0_rep_c109314|m.67802	GO:0005741	mitochondrial outer membrane
default-0_c12768|m.10473	GO:0016021	integral component of membrane
default-0_rep_c56703|m.38983	GO:0005840	ribosome
default-0_rep_c66903|m.45217	GO:0005840	ribosome
default-0_rep_c66903|m.45217	GO:0005622	intracellular
default-0_rep_c48875|m.33849	GO:0016020	membrane
default-0_rep_c58047|m.39872	GO:0016020	membrane
